# Industry: All other general purpose machinery manufacturing
# Series ID: CES3133399001
# Parent series: Machinery manufacturing (CES3133300001)
# Generated: 2026-09-04
# Denominator options:
#   opt1: Level 4 parent (default) = Machinery manufacturing
#   opt2: Level 3 parent = Durable goods
#   opt3: Level 2 parent = Manufacturing
#   opt4: Goods/Service-providing total = Goods-producing
#   opt5: Total private / Total government = Total private
#   opt6: Total nonfarm = Total nonfarm
date,employment_level,log_level,trend_log_level,predicted_level,resid_log_level,share_opt1,denom_employment_opt1,log_share_opt1,trend_log_share_opt1,predicted_share_opt1,resid_log_share_opt1,trend_raw_share_opt1,resid_raw_pct_dev_opt1,hp_cf_log_share_opt1,predicted_share_hp_opt1,resid_log_share_hp_opt1,share_opt2,denom_employment_opt2,log_share_opt2,trend_log_share_opt2,predicted_share_opt2,resid_log_share_opt2,trend_raw_share_opt2,resid_raw_pct_dev_opt2,hp_cf_log_share_opt2,predicted_share_hp_opt2,resid_log_share_hp_opt2,share_opt3,denom_employment_opt3,log_share_opt3,trend_log_share_opt3,predicted_share_opt3,resid_log_share_opt3,trend_raw_share_opt3,resid_raw_pct_dev_opt3,hp_cf_log_share_opt3,predicted_share_hp_opt3,resid_log_share_hp_opt3,share_opt4,denom_employment_opt4,log_share_opt4,trend_log_share_opt4,predicted_share_opt4,resid_log_share_opt4,trend_raw_share_opt4,resid_raw_pct_dev_opt4,hp_cf_log_share_opt4,predicted_share_hp_opt4,resid_log_share_hp_opt4,share_opt5,denom_employment_opt5,log_share_opt5,trend_log_share_opt5,predicted_share_opt5,resid_log_share_opt5,trend_raw_share_opt5,resid_raw_pct_dev_opt5,hp_cf_log_share_opt5,predicted_share_hp_opt5,resid_log_share_hp_opt5,share_opt6,denom_employment_opt6,log_share_opt6,trend_log_share_opt6,predicted_share_opt6,resid_log_share_opt6,trend_raw_share_opt6,resid_raw_pct_dev_opt6,hp_cf_log_share_opt6,predicted_share_hp_opt6,resid_log_share_hp_opt6
2000-01,185.2,5.221436322212079,,,,0.1274341154613638,1453.3,-2.0601557894200457,,,,,,,,,0.017076994006454585,10845.0,-4.070023101048896,,,,,,,,,0.01071511224253645,17284.0,-4.536100174839745,,,,,,,,,0.007519590726379471,24629.0,-4.890243567185046,,,,,,,,,0.0016769286490402027,110440.0,-6.390791343832012,,,,,,,,,0.0014136217569517063,131011.0,-6.56160024591162,,,,,,,,
2000-02,184.5,5.217649463480582,,,,0.1270311209033324,1452.4,-2.063323176059599,,,,,,,,,0.017006175684394876,10849.0,-4.074178725341869,,,,,,,,,0.010674612358250405,17284.0,-4.539887033571242,,,,,,,,,0.007497561768530559,24608.0,-4.893177408824789,,,,,,,,,0.001669366002841089,110521.0,-6.3953113636519205,,,,,,,,,0.0014071079926784625,131120.0,-6.566218749937129,,,,,,,,
2000-03,183.9,5.214392131610276,,,,0.12655701603468447,1453.1,-2.0670623527163747,,,,,,,,,0.016918123275069,10870.0,-4.07936984850498,,,,,,,,,0.010628829037105537,17302.0,-4.544185249130044,,,,,,,,,0.007443535983161985,24706.0,-4.900409276486483,,,,,,,,,0.0016586844170251914,110871.0,-6.401730510687918,,,,,,,,,0.0013973739400018237,131604.0,-6.573160560937934,,,,,,,,
2000-04,184.6,5.218191322068752,,,,0.12691646613956686,1454.5,-2.0642261558665047,,,,,,,,,0.01698720898131959,10867.0,-4.0752946309941,,,,,,,,,0.010671137059945662,17299.0,-4.540212653278226,,,,,,,,,0.007477014054842237,24689.0,-4.895921757222614,,,,,,,,,0.0016618354008750293,111082.0,-6.399832624231307,,,,,,,,,0.0013997149009735829,131884.0,-6.571486705260531,,,,,,,,
2000-05,183.9,5.214392131610276,,,,0.1264699814318135,1454.1,-2.0677502999091644,,,,,,,,,0.016916567013154263,10871.0,-4.079461840593725,,,,,,,,,0.010643593008450053,17278.0,-4.542797163308554,,,,,,,,,0.007461657064026617,24646.0,-4.897977762887793,,,,,,,,,0.001657383874979722,110958.0,-6.402514898702656,,,,,,,,,0.0013920744862041558,132105.0,-6.576960208297394,,,,,,,,
2000-06,183.9,5.214392131610276,,,,0.1260193243335846,1459.3,-2.071320016063425,,,,,,,,,0.016860731640231046,10907.0,-4.082767932318467,,,,,,,,,0.010633130962705985,17295.0,-4.543780589760994,,,,,,,,,0.007454398054316984,24670.0,-4.898951077913127,,,,,,,,,0.0016541339857523206,111176.0,-6.404477678556143,,,,,,,,,0.0013925172076963267,132063.0,-6.576642228827104,,,,,,,,
2000-07,183.2,5.21057845224003,,,,0.12482965385663669,1467.6,-2.080805240241097,,,,,,,,,0.016762741330405343,10929.0,-4.0885966334366435,,,,,,,,,0.010576145941577185,17322.0,-4.54915419665096,,,,,,,,,0.007411902739005542,24717.0,-4.90466809274367,,,,,,,,,0.0016451001697183035,111361.0,-6.409954003172955,,,,,,,,,0.0013854856762561636,132228.0,-6.581704532035747,,,,,,,,
2000-08,182.3,5.205653681684617,,,,0.12471779434904563,1461.7,-2.08170173921063,,,,,,,,,0.016706378299120236,10912.0,-4.091964698398626,,,,,,,,,0.010545496615954187,17287.0,-4.552056371238169,,,,,,,,,0.0073856500425394,24683.0,-4.908216344863106,,,,,,,,,0.0016364893129976572,111397.0,-6.415201994446038,,,,,,,,,0.0013786166946473677,132234.0,-6.586674677730129,,,,,,,,
2000-09,181.5,5.201255653704905,,,,0.1245795867938774,1456.9,-2.0828105159550447,,,,,,,,,0.01669272509886876,10873.0,-4.0927822772928435,,,,,,,,,0.010534563816820478,17229.0,-4.5530936358275005,,,,,,,,,0.0073657724929994724,24641.0,-4.91091134753461,,,,,,,,,0.0016263149405924624,111602.0,-6.421438596210813,,,,,,,,,0.0013714985227109577,132337.0,-6.591851324721023,,,,,,,,
2000-10,181.2,5.199601393608879,,,,0.12443345694272763,1456.2,-2.083984188351732,,,,,,,,,0.01666360125068972,10874.0,-4.094528504096987,,,,,,,,,0.010524481617006446,17217.0,-4.554051153167594,,,,,,,,,0.007354493059501583,24638.0,-4.91244385191304,,,,,,,,,0.001623524984544257,111609.0,-6.423155577230113,,,,,,,,,0.001369076402321083,132352.0,-6.593618925379113,,,,,,,,
