# Industry: Petroleum and coal products manufacturing
# Series ID: CES3232400001
# Parent series: Total private (CES0500000001)
# Generated: 2026-08-07
# Denominator options:
#   opt1: Level 4 parent (default) = Goods-producing
#   opt2: Level 3 parent = Nondurable goods
#   opt3: Level 2 parent = Manufacturing
#   opt4: Goods/Service-providing total = Goods-producing
#   opt5: Total private / Total government = Total private
#   opt6: Total nonfarm = Total nonfarm
date,employment_level,log_level,trend_log_level,predicted_level,resid_log_level,share_opt1,denom_employment_opt1,log_share_opt1,trend_log_share_opt1,predicted_share_opt1,resid_log_share_opt1,trend_raw_share_opt1,resid_raw_pct_dev_opt1,hp_cf_log_share_opt1,predicted_share_hp_opt1,resid_log_share_hp_opt1,share_opt2,denom_employment_opt2,log_share_opt2,trend_log_share_opt2,predicted_share_opt2,resid_log_share_opt2,trend_raw_share_opt2,resid_raw_pct_dev_opt2,hp_cf_log_share_opt2,predicted_share_hp_opt2,resid_log_share_hp_opt2,share_opt3,denom_employment_opt3,log_share_opt3,trend_log_share_opt3,predicted_share_opt3,resid_log_share_opt3,trend_raw_share_opt3,resid_raw_pct_dev_opt3,hp_cf_log_share_opt3,predicted_share_hp_opt3,resid_log_share_hp_opt3,share_opt4,denom_employment_opt4,log_share_opt4,trend_log_share_opt4,predicted_share_opt4,resid_log_share_opt4,trend_raw_share_opt4,resid_raw_pct_dev_opt4,hp_cf_log_share_opt4,predicted_share_hp_opt4,resid_log_share_hp_opt4,share_opt5,denom_employment_opt5,log_share_opt5,trend_log_share_opt5,predicted_share_opt5,resid_log_share_opt5,trend_raw_share_opt5,resid_raw_pct_dev_opt5,hp_cf_log_share_opt5,predicted_share_hp_opt5,resid_log_share_hp_opt5,share_opt6,denom_employment_opt6,log_share_opt6,trend_log_share_opt6,predicted_share_opt6,resid_log_share_opt6,trend_raw_share_opt6,resid_raw_pct_dev_opt6,hp_cf_log_share_opt6,predicted_share_hp_opt6,resid_log_share_hp_opt6
2000-01,122.9,4.811371016571989,,,,0.004990052377278818,24629.0,-5.300308872825136,,,,,,,,,0.019086814722783042,6439.0,-3.958757510966194,,,,,,,,,0.007110622541078454,17284.0,-4.946165480479834,,,,,,,,,0.004990052377278818,24629.0,-5.300308872825136,,,,,,,,,0.0011128214415067005,110440.0,-6.8008566494721014,,,,,,,,,0.0009380891680851227,131011.0,-6.97166555155171,,,,,,,,
2000-02,121.7,4.801558999993482,,,,0.004945546163849155,24608.0,-5.309267872311889,,,,,,,,,0.018912198912198912,6435.0,-3.9679481200367457,,,,,,,,,0.007041194168016663,17284.0,-4.955977497058342,,,,,,,,,0.004945546163849155,24608.0,-5.309267872311889,,,,,,,,,0.0011011481980800028,110521.0,-6.811401827139021,,,,,,,,,0.0009281574130567419,131120.0,-6.98230921342423,,,,,,,,
2000-03,125.2,4.829912458665998,,,,0.005067594916214685,24706.0,-5.284888949430761,,,,,,,,,0.019465174129353235,6432.0,-3.939128352192804,,,,,,,,,0.007236157669633568,17302.0,-4.928664922074321,,,,,,,,,0.005067594916214685,24706.0,-5.284888949430761,,,,,,,,,0.0011292402882629362,110871.0,-6.786210183632195,,,,,,,,,0.0009513388650800888,131604.0,-6.957640233882211,,,,,,,,
2000-04,124.9,4.827513417131532,,,,0.005058933128113735,24689.0,-5.2865996621598335,,,,,,,,,0.01941853233830846,6432.0,-3.94152739372727,,,,,,,,,0.007220070524307764,17299.0,-4.930890558215445,,,,,,,,,0.005058933128113735,24689.0,-5.2865996621598335,,,,,,,,,0.0011243945913829423,111082.0,-6.790510529168527,,,,,,,,,0.0009470443723271967,131884.0,-6.962164610197751,,,,,,,,
2000-05,124.6,4.825108606353353,,,,0.00505558711352755,24646.0,-5.287261288144716,,,,,,,,,0.019447479319494303,6407.0,-3.940037815285669,,,,,,,,,0.0072114828105104755,17278.0,-4.932080688565477,,,,,,,,,0.00505558711352755,24646.0,-5.287261288144716,,,,,,,,,0.0011229474215468916,110958.0,-6.791798423959579,,,,,,,,,0.0009431891298588244,132105.0,-6.966243733554316,,,,,,,,
2000-06,124.6,4.825108606353353,,,,0.005050668828536684,24670.0,-5.28823460317005,,,,,,,,,0.019505322479649343,6388.0,-3.9370679029815503,,,,,,,,,0.007204394333622434,17295.0,-4.933064115017916,,,,,,,,,0.005050668828536684,24670.0,-5.28823460317005,,,,,,,,,0.0011207454846369719,111176.0,-6.793761203813065,,,,,,,,,0.0009434890923271468,132063.0,-6.965925754084026,,,,,,,,
2000-07,123.4,4.8154311114712876,,,,0.004992515272889105,24717.0,-5.299815433512412,,,,,,,,,0.01930236195839199,6393.0,-3.9475278092954396,,,,,,,,,0.007123888696455375,17322.0,-4.944301537419703,,,,,,,,,0.004992515272889105,24717.0,-5.299815433512412,,,,,,,,,0.0011081078654106913,111361.0,-6.805101343941698,,,,,,,,,0.0009332365308406692,132228.0,-6.97685187280449,,,,,,,,
2000-08,123.1,4.812997033190408,,,,0.004987238180123972,24683.0,-5.3008729933573155,,,,,,,,,0.019309803921568627,6375.0,-3.9471423368362193,,,,,,,,,0.007120957945276798,17287.0,-4.9447130197323785,,,,,,,,,0.004987238180123972,24683.0,-5.3008729933573155,,,,,,,,,0.0011050566891388457,111397.0,-6.807858642940248,,,,,,,,,0.0009309254805874434,132234.0,-6.979331326224338,,,,,,,,
2000-09,122.8,4.810557015713042,,,,0.004983563978734629,24641.0,-5.301609985526474,,,,,,,,,0.01932032724984267,6356.0,-3.9465975119435646,,,,,,,,,0.007127517557606361,17229.0,-4.943792273819364,,,,,,,,,0.004983563978734629,24641.0,-5.301609985526474,,,,,,,,,0.0011003387036074622,111602.0,-6.812137234202677,,,,,,,,,0.0009279339867157332,132337.0,-6.982549962712886,,,,,,,,
2000-10,121.5,4.799914262780603,,,,0.004931406770030035,24638.0,-5.312130982741317,,,,,,,,,0.019154973987072364,6343.0,-3.955192858853294,,,,,,,,,0.0070569785676947204,17217.0,-4.953738283995869,,,,,,,,,0.004931406770030035,24638.0,-5.312130982741317,,,,,,,,,0.0010886218853318282,111609.0,-6.822842708058388,,,,,,,,,0.0009180065280464217,132352.0,-6.9933060562073885,,,,,,,,
