# Industry: Travel arrangement and reservation services
# Series ID: CES6056150001
# Parent series: Administrative and support services (CES6056100001)
# Generated: 2026-03-05
# Denominator options:
#   opt1: Level 4 parent (default) = Administrative and support services
#   opt2: Level 3 parent = Administrative and support and waste management and remediation services
#   opt3: Level 2 parent = Professional and business services
#   opt4: Goods/Service-providing total = Service-providing
#   opt5: Total private / Total government = Total private
date,employment_level,log_level,trend_log_level,predicted_level,resid_log_level,share_opt1,denom_employment_opt1,log_share_opt1,trend_log_share_opt1,predicted_share_opt1,resid_log_share_opt1,trend_raw_share_opt1,resid_raw_pct_dev_opt1,hp_cf_log_share_opt1,predicted_share_hp_opt1,resid_log_share_hp_opt1,share_opt2,denom_employment_opt2,log_share_opt2,trend_log_share_opt2,predicted_share_opt2,resid_log_share_opt2,trend_raw_share_opt2,resid_raw_pct_dev_opt2,hp_cf_log_share_opt2,predicted_share_hp_opt2,resid_log_share_hp_opt2,share_opt3,denom_employment_opt3,log_share_opt3,trend_log_share_opt3,predicted_share_opt3,resid_log_share_opt3,trend_raw_share_opt3,resid_raw_pct_dev_opt3,hp_cf_log_share_opt3,predicted_share_hp_opt3,resid_log_share_hp_opt3,share_opt4,denom_employment_opt4,log_share_opt4,trend_log_share_opt4,predicted_share_opt4,resid_log_share_opt4,trend_raw_share_opt4,resid_raw_pct_dev_opt4,hp_cf_log_share_opt4,predicted_share_hp_opt4,resid_log_share_hp_opt4,share_opt5,denom_employment_opt5,log_share_opt5,trend_log_share_opt5,predicted_share_opt5,resid_log_share_opt5,trend_raw_share_opt5,resid_raw_pct_dev_opt5,hp_cf_log_share_opt5,predicted_share_hp_opt5,resid_log_share_hp_opt5
2000-01,295.8,5.689683550276699,,,,0.037957141023995895,7793.0,-3.2712976235668614,,,,,,,,,0.0365031961892539,8103.4,-3.310355455398568,,,,,,,,,0.017940320232896653,16488.0,-4.020704572293596,,,,,,,,,0.0027805455810193456,106382.0,-5.885108118369296,,,,,,,,,0.0026783773994929374,110440.0,-5.9225441157673915,,,,,,,,
2000-02,295.4,5.68833037009728,,,,0.037863057243200285,7801.8,-3.2737793851880497,,,,,,,,,0.036424616826348045,8109.9,-3.3125104464799318,,,,,,,,,0.017875945537065053,16525.0,-4.024299294622607,,,,,,,,,0.0027733964248159828,106512.0,-5.887682563743206,,,,,,,,,0.0026727952153889306,110521.0,-5.9246304570352235,,,,,,,,
2000-03,295.0,5.68697535633982,,,,0.03755474080863632,7855.2,-3.2819556555152607,,,,,,,,,0.03613380531840619,8164.1,-3.320526416412498,,,,,,,,,0.01777215494909332,16599.0,-4.0301223752264,,,,,,,,,0.002759640030683455,106898.0,-5.892655031424399,,,,,,,,,0.0026607498804917425,110871.0,-5.929147285958374,,,,,,,,
2000-04,295.6,5.689007189074046,,,,0.03738270480815439,7907.4,-3.286547119803852,,,,,,,,,0.0359632581057242,8219.5,-3.325257469875518,,,,,,,,,0.017719697877952287,16682.0,-4.03307838372751,,,,,,,,,0.0027575913055646255,107195.0,-5.893397695665985,,,,,,,,,0.002661097207468357,111082.0,-5.9290167572260115,,,,,,,,
2000-05,297.6,5.6957503029589365,,,,0.0379369247635316,7844.6,-3.2718303730178935,,,,,,,,,0.0364813180347161,8157.6,-3.310954984091079,,,,,,,,,0.01787709497206704,16647.0,-4.024234996035074,,,,,,,,,0.0027694283401111124,107459.0,-5.889114355492376,,,,,,,,,0.0026820959281890445,110958.0,-5.921156727353995,,,,,,,,
2000-06,298.4,5.698434868329605,,,,0.037952787952787954,7862.4,-3.271412313997254,,,,,,,,,0.036503761697963176,8174.5,-3.3103399634858617,,,,,,,,,0.017851160564728404,16716.0,-4.0256867552382,,,,,,,,,0.0027785796094717532,107393.0,-5.885815413694436,,,,,,,,,0.0026840325250053966,111176.0,-5.920434941836812,,,,,,,,
2000-07,299.8,5.703115585668497,,,,0.038040375074545434,7881.1,-3.269107181349734,,,,,,,,,0.036593106141978325,8192.8,-3.3078954130927305,,,,,,,,,0.01788676093311855,16761.0,-4.023694452458761,,,,,,,,,0.0027885518691110676,107511.0,-5.882232861227847,,,,,,,,,0.002692145365073949,111361.0,-5.917416869744487,,,,,,,,
2000-08,301.2,5.707774495925738,,,,0.038239849681334585,7876.6,-3.2638771217341054,,,,,,,,,0.03677341374974056,8190.7,-3.302980147354487,,,,,,,,,0.01793604478056333,16793.0,-4.020942915969269,,,,,,,,,0.002800531840708129,107551.0,-5.8779459367278415,,,,,,,,,0.002703843011930303,111397.0,-5.913081180204917,,,,,,,,
2000-09,301.8,5.709764546333749,,,,0.038206400648166904,7899.2,-3.2647522211708497,,,,,,,,,0.03673946388138193,8214.6,-3.3039037915340166,,,,,,,,,0.017905665974488283,16855.0,-4.022638081334413,,,,,,,,,0.0028023324914574358,107696.0,-5.877303175916746,,,,,,,,,0.0027042526119603594,111602.0,-5.912929703581971,,,,,,,,
2000-10,301.7,5.709433146165015,,,,0.038276601413328934,7882.1,-3.2629164986446977,,,,,,,,,0.03679761919281855,8198.9,-3.3023221317474403,,,,,,,,,0.017885937870524067,16868.0,-4.023740468701435,,,,,,,,,0.0028009358115008262,107714.0,-5.877801699246352,,,,,,,,,0.0027031870189680044,111609.0,-5.913323824673976,,,,,,,,
2000-11,301.6,5.709101636133801,,,,0.03824208150533817,7886.6,-3.2638187596093635,,,,,,,,,0.036765243679449985,8203.4,-3.3032023453279016,,,,,,,,,0.017836655035779764,16909.0,-4.026499667404628,,,,,,,,,0.002794351999407034,107932.0,-5.88015504204295,,,,,,,,,0.0026977709399262947,111796.0,-5.915329424753968,,,,,,,,
2000-12,301.4,5.708438286192395,,,,0.03843309275458417,7842.2,-3.2588364000327044,,,,,,,,,0.036945329737680804,8158.0,-3.2983160336851087,,,,,,,,,0.017841709583851298,16893.0,-4.026216327730333,,,,,,,,,0.002787076251595125,108142.0,-5.882762171116688,,,,,,,,,0.0026931875044677958,111912.0,-5.917029840963871,,,,,,,,
2001-01,300.2,5.704448919199361,,,,0.03835882495751396,7826.1,-3.260770661409114,,,,,,,,,0.03687190635862289,8141.7,-3.3003053632009447,,,,,,,,,0.017765416025565153,16898.0,-4.030501631513428,,,,,,,,,0.0027753124768878043,108168.0,-5.886991933839233,,,,,,,,,0.0026835198626953194,111868.0,-5.920625964587819,,,,,,,,
