# Industry: Electronic computer manufacturing
# Series ID: CES3133411101
# Parent series: Computer and electronic product manufacturing (CES3133400001)
# Generated: 2026-03-05
# Denominator options:
#   opt1: Level 4 parent (default) = Computer and electronic product manufacturing
#   opt2: Level 3 parent = Durable goods
#   opt3: Level 2 parent = Manufacturing
#   opt4: Goods/Service-providing total = Goods-producing
#   opt5: Total private / Total government = Total private
date,employment_level,log_level,trend_log_level,predicted_level,resid_log_level,share_opt1,denom_employment_opt1,log_share_opt1,trend_log_share_opt1,predicted_share_opt1,resid_log_share_opt1,trend_raw_share_opt1,resid_raw_pct_dev_opt1,hp_cf_log_share_opt1,predicted_share_hp_opt1,resid_log_share_hp_opt1,share_opt2,denom_employment_opt2,log_share_opt2,trend_log_share_opt2,predicted_share_opt2,resid_log_share_opt2,trend_raw_share_opt2,resid_raw_pct_dev_opt2,hp_cf_log_share_opt2,predicted_share_hp_opt2,resid_log_share_hp_opt2,share_opt3,denom_employment_opt3,log_share_opt3,trend_log_share_opt3,predicted_share_opt3,resid_log_share_opt3,trend_raw_share_opt3,resid_raw_pct_dev_opt3,hp_cf_log_share_opt3,predicted_share_hp_opt3,resid_log_share_hp_opt3,share_opt4,denom_employment_opt4,log_share_opt4,trend_log_share_opt4,predicted_share_opt4,resid_log_share_opt4,trend_raw_share_opt4,resid_raw_pct_dev_opt4,hp_cf_log_share_opt4,predicted_share_hp_opt4,resid_log_share_hp_opt4,share_opt5,denom_employment_opt5,log_share_opt5,trend_log_share_opt5,predicted_share_opt5,resid_log_share_opt5,trend_raw_share_opt5,resid_raw_pct_dev_opt5,hp_cf_log_share_opt5,predicted_share_hp_opt5,resid_log_share_hp_opt5
2000-01,178.5,5.184588601219693,,,,0.10014025245441795,1782.5,-2.3011835510687573,,,,,,,,,0.016459197786998617,10845.0,-4.106870822041281,,,,,,,,,0.010327470492941448,17284.0,-4.57294789583213,,,,,,,,,0.007247553696861424,24629.0,-4.927091288177431,,,,,,,,,0.001616262223831945,110440.0,-6.427639064824397,,,,,,,,
2000-02,177.4,5.178407069875479,,,,0.0993392317168776,1785.8,-2.309214703207637,,,,,,,,,0.01635173748732602,10849.0,-4.113421118946971,,,,,,,,,0.010263827817634807,17284.0,-4.579129427176345,,,,,,,,,0.007209037711313394,24608.0,-4.932419802429892,,,,,,,,,0.001605124817907909,110521.0,-6.4345537572570235,,,,,,,,
2000-03,176.6,5.173887288169859,,,,0.09897993498486717,1784.2,-2.3128381263098237,,,,,,,,,0.01624655013799448,10870.0,-4.1198746919453955,,,,,,,,,0.01020691249566524,17302.0,-4.58469009257046,,,,,,,,,0.007148061199708572,24706.0,-4.9409141199269,,,,,,,,,0.001592842131846921,110871.0,-6.442235354128334,,,,,,,,
2000-04,174.0,5.159055299214529,,,,0.09734810339039945,1787.4,-2.329462029732763,,,,,,,,,0.01601177877979203,10867.0,-4.134430653848322,,,,,,,,,0.010058384877738597,17299.0,-4.599348676132449,,,,,,,,,0.00704767305277654,24689.0,-4.955057780076836,,,,,,,,,0.0015664103995246756,111082.0,-6.45896864708553,,,,,,,,
2000-05,173.1,5.153869462182164,,,,0.09657442535148404,1792.4,-2.3374413207298246,,,,,,,,,0.015923098151044063,10871.0,-4.139984510021836,,,,,,,,,0.01001852066211367,17278.0,-4.603319832736666,,,,,,,,,0.007023452081473667,24646.0,-4.958500432315905,,,,,,,,,0.0015600497485535067,110958.0,-6.463037568130768,,,,,,,,
2000-06,172.7,5.1515559851526325,,,,0.09574232176516242,1803.8,-2.346094844578975,,,,,,,,,0.01583386815806363,10907.0,-4.14560407877611,,,,,,,,,0.00998554495518936,17295.0,-4.606616736218636,,,,,,,,,0.007000405350628293,24670.0,-4.961787224370769,,,,,,,,,0.0015533928185939411,111176.0,-6.467313825013785,,,,,,,,
2000-07,176.4,5.172754143572691,,,,0.0962882096069869,1832.0,-2.340409401661385,,,,,,,,,0.016140543508097724,10929.0,-4.126420942103983,,,,,,,,,0.010183581572566679,17322.0,-4.586978505318299,,,,,,,,,0.007136788445199661,24717.0,-4.942492401411009,,,,,,,,,0.0015840374996632573,111361.0,-6.4477783118402945,,,,,,,,
2000-08,178.2,5.182906515036709,,,,0.09663250366032211,1844.1,-2.3368401175443645,,,,,,,,,0.016330645161290323,10912.0,-4.114711865046535,,,,,,,,,0.010308324174234974,17287.0,-4.574803537886078,,,,,,,,,0.007219543815581574,24683.0,-4.930963511511015,,,,,,,,,0.0015996840130344623,111397.0,-6.437949161093947,,,,,,,,
2000-09,177.3,5.177843213080163,,,,0.09600389863547759,1846.8,-2.3433664775526717,,,,,,,,,0.01630644716269659,10873.0,-4.116194717917587,,,,,,,,,0.0102907887863486,17229.0,-4.576506076452244,,,,,,,,,0.007195324865062295,24641.0,-4.934323788159353,,,,,,,,,0.0015886812064299924,111602.0,-6.444851036835557,,,,,,,,
2000-10,177.0,5.176149732573829,,,,0.09538179662660991,1855.7,-2.349867529776464,,,,,,,,,0.01627735883759426,10874.0,-4.117980165132037,,,,,,,,,0.010280536678863913,17217.0,-4.577502814202643,,,,,,,,,0.007184024677327705,24638.0,-4.935895512948091,,,,,,,,,0.0015858936107303173,111609.0,-6.4466072382651625,,,,,,,,
