# Industry: Casino hotels
# Series ID: CES7072112001
# Parent series: Accommodation (CES7072100001)
# Generated: 2026-03-05
# Denominator options:
#   opt1: Level 4 parent (default) = Accommodation
#   opt2: Level 3 parent = Accommodation and food services
#   opt3: Level 2 parent = Leisure and hospitality
#   opt4: Goods/Service-providing total = Service-providing
#   opt5: Total private / Total government = Total private
date,employment_level,log_level,trend_log_level,predicted_level,resid_log_level,share_opt1,denom_employment_opt1,log_share_opt1,trend_log_share_opt1,predicted_share_opt1,resid_log_share_opt1,trend_raw_share_opt1,resid_raw_pct_dev_opt1,share_opt2,denom_employment_opt2,log_share_opt2,trend_log_share_opt2,predicted_share_opt2,resid_log_share_opt2,trend_raw_share_opt2,resid_raw_pct_dev_opt2,share_opt3,denom_employment_opt3,log_share_opt3,trend_log_share_opt3,predicted_share_opt3,resid_log_share_opt3,trend_raw_share_opt3,resid_raw_pct_dev_opt3,share_opt4,denom_employment_opt4,log_share_opt4,trend_log_share_opt4,predicted_share_opt4,resid_log_share_opt4,trend_raw_share_opt4,resid_raw_pct_dev_opt4,share_opt5,denom_employment_opt5,log_share_opt5,trend_log_share_opt5,predicted_share_opt5,resid_log_share_opt5,trend_raw_share_opt5,resid_raw_pct_dev_opt5
2000-01,292.8,5.679489782087156,,,,0.15811642725996328,1851.8,-1.8444236359267903,,,,,,0.02937576499388005,9967.4,-3.5275852645120573,,,,,,0.024997865619397253,11713.0,-3.6889648329827183,,,,,,0.0027523453215769584,106382.0,-5.89530188655884,,,,,,0.002651213328504165,110440.0,-5.932737883956934,,,,,
2000-02,290.8,5.672635745659364,,,,0.15730823325760035,1848.6,-1.849548129171313,,,,,,0.029154635867821625,9974.4,-3.5351413439136534,,,,,,0.0248144039593822,11719.0,-3.696330989599238,,,,,,0.002730208802764008,106512.0,-5.90337718818112,,,,,,0.0026311741659956027,110521.0,-5.940325081473138,,,,,
2000-03,288.9,5.66608060747219,,,,0.15500590192080693,1863.8,-1.8642920858793657,,,,,,0.028808184755294963,10028.4,-3.5470957393232014,,,,,,0.024507974211062097,11788.0,-3.708756736385396,,,,,,0.002702576287676102,106898.0,-5.91354978029203,,,,,,0.0026057309846578454,110871.0,-5.950042034826004,,,,,
2000-04,288.8,5.665734407018671,,,,0.15360068077864059,1880.2,-1.8733990261257791,,,,,,0.02873460290927905,10050.6,-3.5496532061790247,,,,,,0.024404258914990706,11834.0,-3.7129976162179683,,,,,,0.002694155510984654,107195.0,-5.916670477721361,,,,,,0.002599881168866243,111082.0,-5.952289539281387,,,,,
2000-05,288.7,5.665388086668889,,,,0.15335989375830011,1882.5,-1.8749678730051593,,,,,,0.02874066699850672,10045.0,-3.5494421905801454,,,,,,0.02441024773822609,11827.0,-3.7127522455822275,,,,,,0.002686606054402144,107459.0,-5.919476571782424,,,,,,0.0026018853980785523,110958.0,-5.951518943644042,,,,,
2000-06,289.4,5.667809814197383,,,,0.15270156184043898,1895.2,-1.8792698386471924,,,,,,0.028739398995014796,10069.8,-3.549486310344805,,,,,,0.024382846069593057,11869.0,-3.713875423859122,,,,,,0.0026947752646820553,107393.0,-5.916440467826659,,,,,,0.0026030798013959846,111176.0,-5.951059995969034,,,,,
2000-07,289.0,5.666426688112432,,,,0.1523056653491436,1897.5,-1.881865821157353,,,,,,0.02865386331413161,10085.9,-3.5524669997417933,,,,,,0.024285714285714285,11900.0,-3.7178669909871886,,,,,,0.002688097031931616,107511.0,-5.918921758783912,,,,,,0.0025951634773394637,111361.0,-5.954105767300553,,,,,
2000-08,290.9,5.672979565501156,,,,0.15332314341432562,1897.3,-1.875207536368932,,,,,,0.028757562576614337,10115.6,-3.5488545001862413,,,,,,0.024390039406388862,11927.0,-3.713580451077513,,,,,,0.0027047633215869678,107551.0,-5.912740867152424,,,,,,0.002611380916900814,111397.0,-5.947876110629499,,,,,
2000-09,291.9,5.676411277860069,,,,0.1536962931760741,1899.2,-1.8727767459953346,,,,,,0.02878527897757529,10140.6,-3.547891169132168,,,,,,0.02444723618090452,11940.0,-3.711238109086524,,,,,,0.0027104070717575393,107696.0,-5.910656444390425,,,,,,0.002615544524291679,111602.0,-5.94628297205565,,,,,
2000-10,292.8,5.679489782087156,,,,0.1539917955190912,1901.4,-1.8708559538377736,,,,,,0.029058573668644925,10076.2,-3.5384417043348395,,,,,,0.02465476591444931,11876.0,-3.702785053796494,,,,,,0.00271830959763819,107714.0,-5.907745063324211,,,,,,0.0026234443458860845,111609.0,-5.943267188751835,,,,,
