# Industry: Oil and gas extraction
# Series ID: CES1021100001
# Parent series: Total private (CES0500000001)
# Generated: 2026-06-05
# Denominator options:
#   opt1: Level 4 parent (default) = Goods-producing
#   opt2: Level 3 parent = Mining, quarrying, and oil and gas extraction
#   opt3: Level 2 parent = Mining and logging
#   opt4: Goods/Service-providing total = Goods-producing
#   opt5: Total private / Total government = Total private
#   opt6: Total nonfarm = Total nonfarm
date,employment_level,log_level,trend_log_level,predicted_level,resid_log_level,share_opt1,denom_employment_opt1,log_share_opt1,trend_log_share_opt1,predicted_share_opt1,resid_log_share_opt1,trend_raw_share_opt1,resid_raw_pct_dev_opt1,hp_cf_log_share_opt1,predicted_share_hp_opt1,resid_log_share_hp_opt1,share_opt2,denom_employment_opt2,log_share_opt2,trend_log_share_opt2,predicted_share_opt2,resid_log_share_opt2,trend_raw_share_opt2,resid_raw_pct_dev_opt2,hp_cf_log_share_opt2,predicted_share_hp_opt2,resid_log_share_hp_opt2,share_opt3,denom_employment_opt3,log_share_opt3,trend_log_share_opt3,predicted_share_opt3,resid_log_share_opt3,trend_raw_share_opt3,resid_raw_pct_dev_opt3,hp_cf_log_share_opt3,predicted_share_hp_opt3,resid_log_share_hp_opt3,share_opt4,denom_employment_opt4,log_share_opt4,trend_log_share_opt4,predicted_share_opt4,resid_log_share_opt4,trend_raw_share_opt4,resid_raw_pct_dev_opt4,hp_cf_log_share_opt4,predicted_share_hp_opt4,resid_log_share_hp_opt4,share_opt5,denom_employment_opt5,log_share_opt5,trend_log_share_opt5,predicted_share_opt5,resid_log_share_opt5,trend_raw_share_opt5,resid_raw_pct_dev_opt5,hp_cf_log_share_opt5,predicted_share_hp_opt5,resid_log_share_hp_opt5,share_opt6,denom_employment_opt6,log_share_opt6,trend_log_share_opt6,predicted_share_opt6,resid_log_share_opt6,trend_raw_share_opt6,resid_raw_pct_dev_opt6,hp_cf_log_share_opt6,predicted_share_hp_opt6,resid_log_share_hp_opt6
2000-01,126.1,4.837075242970874,,,,0.005119980510779974,24629.0,-5.274604646426251,,,,,,,,,0.2459527989077433,512.7,-1.4026156358187811,,,,,,,,,0.2126475548060708,593.0,-1.5481191560268517,,,,,,,,,0.005119980510779974,24629.0,-5.274604646426251,,,,,,,,,0.0011417964505613908,110440.0,-6.775152423073217,,,,,,,,,0.000962514598010854,131011.0,-6.945961325152825,,,,,,,,
2000-02,126.8,4.842611042003125,,,,0.005152795838751625,24608.0,-5.268215830302245,,,,,,,,,0.24717348927875243,513.0,-1.397664803167644,,,,,,,,,0.21346801346801347,594.0,-1.5442682773595193,,,,,,,,,0.005152795838751625,24608.0,-5.268215830302245,,,,,,,,,0.0011472932745813012,110521.0,-6.770349785129377,,,,,,,,,0.0009670530811470409,131120.0,-6.941257171414586,,,,,,,,
2000-03,125.4,4.83150862819882,,,,0.0050756901157613535,24706.0,-5.2832927798979386,,,,,,,,,0.24449210372392283,512.9,-1.4085722661964024,,,,,,,,,0.21146711635750423,593.0,-1.5536857707989051,,,,,,,,,0.0050756901157613535,24706.0,-5.2832927798979386,,,,,,,,,0.0011310441864869985,110871.0,-6.784614014099373,,,,,,,,,0.0009528585757271815,131604.0,-6.956044064349389,,,,,,,,
2000-04,125.6,4.833102254034098,,,,0.005087285835797318,24689.0,-5.281010825257267,,,,,,,,,0.24294003868471953,517.0,-1.414940620474331,,,,,,,,,0.21073825503355703,596.0,-1.5571384130312516,,,,,,,,,0.005087285835797318,24689.0,-5.281010825257267,,,,,,,,,0.0011306962424155128,111082.0,-6.784921692265961,,,,,,,,,0.0009523520669679415,131884.0,-6.956575773295184,,,,,,,,
2000-05,125.7,4.8338981155962015,,,,0.005100219102491276,24646.0,-5.278471778901867,,,,,,,,,0.24201001155179055,519.4,-1.4187761836324462,,,,,,,,,0.21020066889632108,598.0,-1.55969263835443,,,,,,,,,0.005100219102491276,24646.0,-5.278471778901867,,,,,,,,,0.001132861082571784,110958.0,-6.78300891471673,,,,,,,,,0.0009515158396729874,132105.0,-6.957454224311467,,,,,,,,
2000-06,125.6,4.833102254034098,,,,0.005091203891366031,24670.0,-5.280240955489304,,,,,,,,,0.24233069650781403,518.3,-1.4174519711615625,,,,,,,,,0.21038525963149077,597.0,-1.5588148593585038,,,,,,,,,0.005091203891366031,24670.0,-5.280240955489304,,,,,,,,,0.0011297402317046845,111176.0,-6.78576755613232,,,,,,,,,0.000951061235925278,132063.0,-6.95793210640328,,,,,,,,
2000-07,124.5,4.824305715904762,,,,0.005037019055710645,24717.0,-5.290940829078937,,,,,,,,,0.23905529953917054,520.8,-1.4310603749895972,,,,,,,,,0.20715474209650583,601.0,-1.5742892186304451,,,,,,,,,0.005037019055710645,24717.0,-5.290940829078937,,,,,,,,,0.0011179856502725371,111361.0,-6.7962267395082225,,,,,,,,,0.0009415554950539976,132228.0,-6.967977268371015,,,,,,,,
2000-08,123.8,4.818667360250496,,,,0.0050155977798484784,24683.0,-5.295202666297228,,,,,,,,,0.23766557880591285,520.9,-1.4368907245006501,,,,,,,,,0.20633333333333334,600.0,-1.5782622949656506,,,,,,,,,0.0050155977798484784,24683.0,-5.295202666297228,,,,,,,,,0.001111340520839879,111397.0,-6.8021883158801595,,,,,,,,,0.0009362191266996385,132234.0,-6.973660999164251,,,,,,,,
2000-09,124.3,4.822697998516666,,,,0.005044438131569335,24641.0,-5.28946900272285,,,,,,,,,0.236446642571809,525.7,-1.442032709308737,,,,,,,,,0.20545454545454545,605.0,-1.582530459514176,,,,,,,,,0.005044438131569335,24641.0,-5.28946900272285,,,,,,,,,0.0011137793229512017,111602.0,-6.799996251399054,,,,,,,,,0.0009392686852505346,132337.0,-6.970408979909262,,,,,,,,
2000-10,124.6,4.825108606353353,,,,0.005057228671158373,24638.0,-5.286936639168567,,,,,,,,,0.23585084232443687,528.3,-1.4445556978169174,,,,,,,,,0.20527182866556837,607.0,-1.5834201847061455,,,,,,,,,0.005057228671158373,24638.0,-5.286936639168567,,,,,,,,,0.0011163974231468787,111609.0,-6.797648364485639,,,,,,,,,0.0009414289168278529,132352.0,-6.968111712634639,,,,,,,,
